seq_id,frame_idx,track_id,cx,cy,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf,is_interpolated,velocity_norm,vel_px_sec,vel_px_sec_smooth,vehicle_count,roi_occupancy,track_length_real,inter_vehicle_dist_norm,dwell_time_sec,proximity_flag,proximity_count_rolling,split,tracker
MVI_20061,11,1,472.01946139273787,303.48958340880745,442.5283688786541,259.53604039194306,501.51055390682166,347.4431264256718,0.9556,False,0.0819818654762416,2.04954663690604,2.04954663690604,12,0.6666666666666666,59,0.11360681996496833,0.0,True,1.0,val,sort
MVI_20061,12,1,473.0032648369122,306.43853393487285,442.8537981420182,261.32331325489145,503.1527315318062,351.55375461485426,0.9427,False,0.0705596271995306,1.763990679988266,1.9067686584471533,14,0.7777777777777778,59,0.11489198622660404,0.04,True,2.0,val,sort
MVI_20061,13,1,474.3435858120433,310.05115127271915,443.9047416876361,264.64347437566704,504.7824299364506,355.4588281697713,0.9274,False,0.0874580829195973,2.186452072989933,1.9999964632947465,14,0.7777777777777778,59,0.11668035307480956,0.08,True,3.0,val,sort
MVI_20061,14,1,476.1169692875644,313.49863497231433,445.26759978737954,267.6881912228485,506.96633878774935,359.30907872178017,0.9246,False,0.0879941442653112,2.199853606632781,2.049960749129255,14,0.7777777777777778,59,0.11902425109372078,0.12,True,4.0,val,sort
MVI_20061,15,1,478.1332963948999,316.59322404399745,446.8116313807537,269.8908152465599,509.4549614090461,363.295632841435,0.9248,False,0.0838327533737472,2.0958188343436817,2.059132366172141,14,0.7777777777777778,59,0.12101017776350448,0.16,True,5.0,val,sort
MVI_20061,16,1,479.69011779812416,319.2502212423994,447.7106701853453,271.3838390526266,511.6695654109031,367.11660343217216,0.8995,False,0.0698962974196463,1.7474074354911586,1.998704525889164,14,0.7777777777777778,59,0.12266514776812233,0.2,True,6.0,val,sort
MVI_20061,17,1,481.4710213455516,322.0118590746691,448.8383139552221,273.5011823111661,514.1037287358811,370.5225358381721,0.8737,False,0.0745848665976613,1.8646216649415328,2.018830722879817,14,0.7777777777777778,59,0.12434658675995283,0.24,True,7.0,val,sort
MVI_20061,18,1,483.4941718974868,325.2369399905523,450.4851613324687,275.9767591560658,516.5031824625048,374.4971208250389,0.9051,False,0.0864116319466857,2.1602907986671447,2.0135984680152594,14,0.7777777777777778,59,0.1266995196327899,0.28,True,8.0,val,sort
MVI_20061,19,1,485.346771661801,329.5463731053177,451.74975977360975,280.0254724295116,518.9437835499923,379.0672737811237,0.8914,False,0.106467758121889,2.661693953047226,2.1059665372981486,14,0.7777777777777778,59,0.12904889050457805,0.32,True,9.0,val,sort
MVI_20061,20,1,487.0755407604578,334.60335528198607,453.1104937432885,284.2942173180571,521.0405877776271,384.9124932459151,0.9269,False,0.1213014299689431,3.0325357492235776,2.2933099202741283,13,0.7222222222222222,59,0.1309612001016126,0.36,True,10.0,val,sort
MVI_20061,21,1,488.4432356658555,340.25493035612453,453.9240073366804,289.9117579802214,522.9624639950307,390.5981027320276,0.9099,False,0.1319781724890754,3.2994543122268865,2.6037192956212736,12,0.6666666666666666,59,0.13351777875431814,0.4,True,11.0,val,sort
MVI_20061,22,1,490.0468988799748,345.7175627268704,455.1256434104095,294.5611715067578,524.9681543495401,396.8739539469831,0.9031,False,0.1292192789579085,3.2304819739477124,2.876891357422509,12,0.6666666666666666,59,0.13592281191802005,0.44,True,12.0,val,sort
MVI_20061,23,1,492.3255530250325,351.9324695211842,455.8335642259432,299.9882826613848,528.8175418241217,403.8766563809836,0.8612,False,0.1502438724877599,3.756096812194,3.196052560127881,12,0.6666666666666666,59,0.13763328568768263,0.48,True,13.0,val,sort
