seq_id,frame_idx,track_id,cx,cy,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf,is_interpolated,velocity_norm,vel_px_sec,vel_px_sec_smooth,vehicle_count,roi_occupancy,track_length_real,inter_vehicle_dist_norm,dwell_time_sec,proximity_flag,proximity_count_rolling,split,tracker
MVI_20034,11,1,410.9392630199398,196.79007983083028,390.7805643479746,167.89481828985703,431.097961691905,225.6853413718035,0.8967,False,0.0443229977233668,1.1080749430841723,1.1080749430841723,7,0.3181818181818182,214,0.07312901056162441,0.0,True,1.0,train,sort
MVI_20034,12,1,410.8135778378744,195.20233193618765,390.7896846865541,166.8376348156923,430.8374709891948,223.567029056683,0.909,False,0.0361502910766867,0.903757276917169,1.0059161100006706,7,0.3181818181818182,214,0.0715256502560177,0.04,True,2.0,train,sort
MVI_20034,13,1,410.5428602546879,193.3916562821356,390.7707644492396,165.27282146960465,430.31495606013607,221.5104910946665,0.8973,False,0.0415542148104953,1.0388553702623844,1.016895863421242,7,0.3181818181818182,214,0.07025424489657656,0.08,True,3.0,train,sort
MVI_20034,14,1,410.3597157586228,191.39448319095368,390.7747421584736,163.87851920521615,429.944689358772,218.91044717669124,0.9005,False,0.0455205939752465,1.1380148493811644,1.0471756099112226,8,0.3636363636363636,214,0.06927700555370955,0.12,True,4.0,train,sort
MVI_20034,15,1,410.20775856680393,188.8545185270517,390.7480729768365,161.50528688914576,429.6674441567714,216.20375016495765,0.9078,False,0.0577533672710158,1.4438341817753957,1.126507324284057,8,0.3636363636363636,214,0.06791823082532873,0.16,True,5.0,train,sort
MVI_20034,16,1,410.10740670651614,186.03057320657308,390.9469948059803,158.60625271309675,429.267818607052,213.4548937000494,0.919,False,0.0641363342637635,1.603408356594089,1.2255740069860406,8,0.3636363636363636,214,0.06679589458589771,0.2,True,6.0,train,sort
MVI_20034,17,1,409.9983296639108,183.79113500271683,391.0994021355608,156.64252146896865,428.8972571922608,210.93974853646503,0.9188,False,0.0508894130011957,1.272235325029894,1.2992696166085855,8,0.3636363636363636,214,0.0656203123082901,0.24,True,7.0,train,sort
MVI_20034,18,1,409.8693818978392,182.33830514724065,391.1746844207167,155.67071374038616,428.5640793749617,209.0058965540951,0.9105,False,0.0331049149782757,0.8276228744568943,1.2570231174474875,8,0.3636363636363636,214,0.06458070592351293,0.28,True,8.0,train,sort
MVI_20034,19,1,409.74389986734434,180.5801817036014,391.2206110629974,154.2854612437432,428.26718867169126,206.8749021634596,0.8986,False,0.0400061286148121,1.0001532153703026,1.2294507906453152,8,0.3636363636363636,214,0.06335796952432388,0.32,True,9.0,train,sort
MVI_20034,20,1,409.69357135336577,178.95863765986655,391.3406136185012,153.12123225399722,428.0465290882304,204.79604306573583,0.8794,False,0.0368223616255016,0.920559040637541,1.1247957624177445,9,0.4090909090909091,214,0.062362265146755524,0.36,True,10.0,train,sort
