seq_id,frame_idx,track_id,cx,cy,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf,is_interpolated,velocity_norm,vel_px_sec,vel_px_sec_smooth,vehicle_count,roi_occupancy,track_length_real,inter_vehicle_dist_norm,dwell_time_sec,proximity_flag,proximity_count_rolling,split,tracker
MVI_20011,11,1,391.15107873167545,188.7808458363631,374.3191846354988,162.46599399001863,407.9829728278521,215.0956976827076,0.8915,False,0.0585053878296639,0.023382081377498483,0.005509592170537999,0.22727272727272727,0.3212669683257918,74,0.10815630009993087,0.0,True,0.02,train,sort
MVI_20011,12,1,391.3178538727891,190.51166700309017,374.1705847467742,163.55208531780875,408.465122998804,217.4712486883716,0.8823,False,0.0394668809872097,0.015766735419252522,0.004606106776396273,0.22727272727272727,0.3212669683257918,74,0.10983195567778405,0.0011185682326621926,True,0.04,train,sort
MVI_20011,13,1,391.8732038194847,192.6925144721273,374.4851857480149,165.1177107601092,409.2612218909544,220.2673181841454,0.8969,False,0.0510790124407391,0.020411553369684633,0.00467231941759944,0.22727272727272727,0.3212669683257918,74,0.11239909543334425,0.002237136465324385,True,0.06,train,sort
MVI_20011,14,1,393.5148492435421,197.0543381818523,375.9646254918934,169.73229497415377,411.06507299519086,224.3763813895508,0.8839,False,0.1057812694985202,0.04229229305369056,0.006003392293227367,0.22727272727272727,0.3212669683257918,74,0.11520766791464121,0.0033557046979865775,True,0.08,train,sort
MVI_20011,15,1,395.641829819024,202.61144454719897,378.0625158734099,175.8014714542266,413.22114376463816,229.4214176401713,0.9365,False,0.1350544927101731,0.05400149503651558,0.007357708368963078,0.22727272727272727,0.3212669683257918,74,0.1178272802320086,0.00447427293064877,True,0.1,train,sort
MVI_20011,16,1,396.4097427541658,206.17608867520312,378.2020583586701,178.82365194967508,414.6174271496615,233.5285254007312,0.9397,False,0.0827638118939654,0.0330853786570703,0.00781818842673986,0.22727272727272727,0.3212669683257918,74,0.11952030342414403,0.005592841163310963,True,0.12,train,sort
MVI_20011,17,1,396.33739929411615,208.677424847776,377.0550018422453,180.4312211749616,415.619796745987,236.92362852059048,0.9375,False,0.0567972664482187,0.022698837919068474,0.008147158555929877,0.2727272727272727,0.38914027149321256,74,0.12166215714906502,0.006711409395973155,True,0.14,train,sort
MVI_20011,18,1,396.5904318033402,210.49960643772684,376.8500060300619,181.2952820898699,416.33085757661854,239.7039307855838,0.9367,False,0.0417554148661428,0.016682142145707537,0.007970175470035371,0.31818181818181823,0.45701357466063347,74,0.12461671106966822,0.007829977628635349,True,0.16,train,sort
MVI_20011,19,1,396.7415867218182,211.6205785584933,376.67731295498726,181.34524370709656,416.80586048864905,241.8959134098901,0.9314,False,0.0256732852169635,0.010249338247937263,0.006449543745048862,0.36363636363636365,0.5248868778280542,74,0.12742004841347665,0.00894854586129754,True,0.18,train,sort
MVI_20011,20,1,396.9469074470575,213.52878078132284,376.4595794043546,182.45657140648217,417.43423548976045,244.6009901561635,0.9222,False,0.0435609956046079,0.017404369056291485,0.004712789093481438,0.31818181818181823,0.45701357466063347,74,0.1309053321026158,0.010067114093959733,True,0.2,train,sort
MVI_20011,21,1,397.4569241198611,215.57249347025945,377.0185079468844,184.23060961357345,417.89534029283794,246.91437732694544,0.9046,False,0.0478093213450802,0.019103686682654646,0.0040492733685999005,0.31818181818181823,0.45701357466063347,74,0.13398893641272114,0.011185682326621926,True,0.22,train,sort
MVI_20011,22,1,397.2626293933404,217.5942478307706,376.43865630441735,185.89772529190947,418.0866024822634,249.29077036963173,0.918,False,0.0460997401799023,0.01841985931508506,0.003846209991480028,0.31818181818181823,0.45701357466063347,74,0.1370076020536395,0.012304250559284118,True,0.24,train,sort
MVI_20011,23,1,397.3309792220529,219.88948293582945,376.3566951374148,187.5577934285653,418.3052633066911,252.2211724430936,0.9039,False,0.0521186867479905,0.020827419991953762,0.004042928460176117,0.31818181818181823,0.45701357466063347,74,0.14016883232743232,0.01342281879194631,True,0.26,train,sort
MVI_20011,24,1,397.5583624417504,222.8363091550364,376.2559140496448,190.3277275267902,418.8608108338561,255.3448907832826,0.8895,False,0.0670837591403478,0.026813404318406654,0.004828993431843648,0.31818181818181823,0.45701357466063347,74,0.14302130452379436,0.014541387024608502,True,0.28,train,sort
MVI_20011,25,1,398.35578386633983,226.02127306333583,377.2796759506727,193.39345674852785,419.431891782007,258.6490893781438,0.9119,False,0.0745213460833324,0.02978841691440809,0.005416691294633197,0.31818181818181823,0.45701357466063347,74,0.14709264364671315,0.015659955257270698,True,0.3,train,sort
MVI_20011,26,1,398.735151540028,228.8171146907188,377.3956272767754,195.3722328800752,420.07467580328057,262.2619965013625,0.8911,False,0.0640395216634425,0.025595718406505392,0.005724777407750762,0.31818181818181823,0.45701357466063347,74,0.15040472700038293,0.016778523489932886,True,0.32,train,sort
MVI_20011,27,1,398.9342007683872,231.67100726470824,377.3225886848247,197.64276571756648,420.5458128519498,265.69924881185,0.8949,False,0.0649329597782938,0.025953090987936207,0.00608227474664642,0.31818181818181823,0.45701357466063347,74,0.1541566899174543,0.01789709172259508,True,0.34,train,sort
MVI_20011,28,1,399.07751075075146,234.7868113797909,377.0280286035908,200.41590931340704,421.1269928979121,269.1577134461749,0.9062,False,0.0707950419957312,0.02829790639236278,0.006436794443422405,0.36363636363636365,0.5248868778280542,74,0.15793681914347985,0.019015659955257273,True,0.36,train,sort
