seq_id,frame_idx,track_id,cx,cy,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf,is_interpolated,velocity_norm,vel_px_sec,vel_px_sec_smooth,vehicle_count,roi_occupancy,track_length_real,inter_vehicle_dist_norm,dwell_time_sec,proximity_flag,proximity_count_rolling,split,tracker
MVI_20035,11,1,317.6780474147833,304.3452550662929,286.8067014812267,254.50031095352008,348.54939334834006,354.19019917906576,0.927,False,0.100992440523192,0.04037677574533341,0.009542096596056728,0.7272727272727273,0.7115384615384615,56,0.17086651241769957,0.0,True,0.02,train,sort
MVI_20035,12,1,317.2985149230361,308.17638761762987,286.1775104172329,257.7331069659924,348.4195194288393,358.6196682692673,0.921,False,0.0873819370295674,0.03493261493862876,0.00889620082202555,0.7272727272727273,0.7115384615384615,56,0.17359077923985738,0.0011185682326621926,True,0.04,train,sort
MVI_20035,13,1,317.1287838510815,311.609877469876,285.929708167784,259.95441833532755,348.32785953437906,363.2653366044244,0.9063,False,0.0780260416860042,0.03119028470338686,0.008384908612345513,0.7272727272727273,0.7115384615384615,56,0.1767833565585636,0.002237136465324385,True,0.06,train,sort
MVI_20035,14,1,316.39159806567227,315.8065357412989,284.75194336326047,263.4574630884176,348.0312527680841,368.1556083941802,0.9248,False,0.0967111442486121,0.038664270003655576,0.008572619683387368,0.7272727272727273,0.7115384615384615,56,0.17965884246820923,0.0033557046979865775,True,0.08,train,sort
MVI_20035,15,1,316.2273782565643,320.1839098134397,284.45032137405656,267.5020751327985,348.004435139072,372.8657444940809,0.8665,False,0.0994243754518683,0.03974955439326057,0.008736749624739778,0.7727272727272727,0.7596153846153846,56,0.18268977574608103,0.00447427293064877,True,0.1,train,sort
MVI_20035,16,1,315.7214252045094,324.99639220010306,283.6226638566889,271.16178474676985,347.8201865523298,378.8309996534363,0.8603,False,0.1098322631877431,0.04391267844805932,0.008904549562630188,0.8181818181818182,0.8076923076923077,56,0.18623429711614148,0.005592841163310963,True,0.12,train,sort
MVI_20035,17,1,314.8942325744607,329.92156235626385,282.1159575994019,275.8362606540594,347.6725075495195,384.0068640584683,0.8866,False,0.113353651908426,0.04532122343445852,0.009397551776470552,0.8181818181818182,0.8076923076923077,56,0.18901084167444082,0.006711409395973155,True,0.14,train,sort
MVI_20035,18,1,314.3965270326087,334.8055333947286,281.1285997672624,279.5974056681841,347.66445429795493,390.0136611212732,0.8655,False,0.1114269628726196,0.04455055356612059,0.01003157722169493,0.8181818181818182,0.8076923076923077,56,0.1920863336511318,0.007829977628635349,True,0.16,train,sort
MVI_20035,19,1,314.62060012619656,339.5917826417467,281.8076634971738,283.26555660408707,347.4335367552193,395.9180086794064,0.8518,False,0.108753821889999,0.04348130514520835,0.01026017463104823,0.7727272727272727,0.7596153846153846,56,0.19689894539032193,0.00894854586129754,True,0.18,train,sort
MVI_20035,20,1,313.9671656152736,346.0431537007221,280.74313573777107,288.09623884697135,347.19119549277605,403.9900685544728,0.878,False,0.1471777531000816,0.058850763037154204,0.011166642340582808,0.7727272727272727,0.7596153846153846,56,0.20184864809784947,0.010067114093959733,True,0.2,train,sort
MVI_20035,21,1,313.85195409770006,351.7805596850718,280.71851760679925,292.5000318154613,346.98539058860086,411.0610875546824,0.8496,False,0.1302497607153889,0.05207961656780378,0.011554212877575085,0.7727272727272727,0.7596153846153846,56,0.20552534292856556,0.011185682326621926,True,0.22,train,sort
MVI_20035,22,1,313.49873168688123,357.5682880218463,280.1710431513329,297.2291298970921,346.8264202224296,417.9074461466004,0.847,False,0.1316101036569216,0.052623749687452044,0.011900761850981715,0.7727272727272727,0.7596153846153846,56,0.21027574959688589,0.012304250559284118,True,0.24,train,sort
MVI_20035,23,1,312.7397607890521,363.8393773826954,278.828648051866,301.5485322832114,346.6508735262383,426.13022248217936,0.8345,False,0.1433753191163341,0.05732980078369337,0.012507214310135004,0.7727272727272727,0.7596153846153846,56,0.21561898087053316,0.01342281879194631,True,0.26,train,sort
MVI_20035,24,1,312.0028319961355,370.5268147909784,277.27719680748885,307.7697626019241,346.7284671847822,433.2838669800327,0.8051,False,0.1527054403088641,0.06106182143538853,0.013341515983452916,0.8181818181818182,0.8076923076923077,56,0.21962013083962312,0.014541387024608502,True,0.28,train,sort
MVI_20035,25,1,311.5822586471006,377.4680181019512,276.8059136408865,313.1647753710623,346.3586036533147,441.77126083284014,0.8336,False,0.1578353636303735,0.06311377546496892,0.01354382166908784,0.7727272727272727,0.7596153846153846,56,0.22449120657864163,0.015659955257270698,True,0.3,train,sort
MVI_20035,26,1,311.2502038728213,384.7966798448153,275.93469959218373,319.31881979691894,346.56570815345884,450.2745398927116,0.764,False,0.1665113385283259,0.06658413954970029,0.014232148882847405,0.7272727272727273,0.7115384615384615,56,0.23211216622159297,0.016778523489932886,True,0.32,train,sort
MVI_20035,27,1,310.44154544944297,390.66539510046346,274.1990079930671,323.74291360874224,346.68408290581885,457.5878765921847,0.7572,False,0.1344624606063096,0.05376468396059362,0.014286293104639084,0.7272727272727273,0.7115384615384615,56,0.2354347729209813,0.01789709172259508,True,0.34,train,sort
MVI_20035,28,1,309.4305726566036,398.9858646756077,272.46349016931816,330.95713232441045,346.39765514388904,467.0145970268048,0.818,False,0.1902409558966384,0.07607591572794217,0.015175909473581136,0.7272727272727273,0.7115384615384615,56,0.24244029722287153,0.019015659955257273,True,0.36,train,sort
MVI_20035,29,1,308.08827404763525,405.6787617926284,269.90760220301405,336.4623895727115,346.26894589225645,474.8951340125452,0.8342,False,0.1549355565148679,0.061953861266891425,0.015218242150949931,0.7272727272727273,0.7115384615384615,56,0.24614005273010325,0.020134228187919465,True,0.38,train,sort
MVI_20035,30,1,307.3488102077125,412.7548274526195,268.1937340004176,342.6523186777485,346.5038864150075,482.85733622749046,0.7694,False,0.1614820317713136,0.06457243184584888,0.015287464205597083,0.7272727272727273,0.7115384615384615,56,0.25178326535696155,0.021252796420581657,True,0.4,train,sort
MVI_20035,31,1,306.2389944737151,420.3215826384006,265.999445442038,348.51720673191426,346.47854350539217,492.1259585448869,0.827,False,0.173582222298858,0.06941247197034339,0.015421685660319654,0.7272727272727273,0.7115384615384615,56,0.25761627589480324,0.022371364653243853,True,0.42,train,sort
MVI_20035,32,1,305.18074797423776,428.4214088613403,264.0171209142975,354.99292235567964,346.344375034178,501.84989536700095,0.8879,False,0.1854064494115836,0.07414212755191893,0.016388718425772632,0.7727272727272727,0.7596153846153846,56,0.26394160560410507,0.02348993288590604,True,0.44,train,sort
MVI_20035,33,1,304.53768946029624,436.82066535085335,262.7775894306397,361.38970518260913,346.2977894899527,512.2516255190975,0.7792,False,0.1911981892245239,0.07645880620432952,0.01640688889129678,0.7727272727272727,0.7596153846153846,56,0.2685146195871312,0.024608501118568236,True,0.46,train,sort
