seq_id,frame_idx,track_id,cx,cy,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf,is_interpolated,velocity_norm,vel_px_sec,vel_px_sec_smooth,vehicle_count,roi_occupancy,track_length_real,inter_vehicle_dist_norm,dwell_time_sec,proximity_flag,proximity_count_rolling,split,tracker
MVI_20062,11,1,526.9801546374885,119.17448713986346,510.95295510368186,92.90017718932928,543.007354171295,145.44879709039765,0.9027,False,0.0274633419380832,0.010965355597880512,0.002563349032942768,0.31818181818181823,0.8846153846153846,155,0.19541092708892827,0.0,True,0.02,test,sort
MVI_20062,12,1,526.1431272752421,118.25348071152484,510.4767026551668,92.07192376471538,541.8095518953174,144.4350376583343,0.896,False,0.0282475614356297,0.011279041058113183,0.002600564706824,0.31818181818181823,0.8846153846153846,155,0.19327838782166978,0.0011185682326621926,True,0.04,test,sort
MVI_20062,13,1,524.917135259162,116.52835606469613,509.416724587906,90.25388447810248,540.4175459304181,142.80282765128976,0.8667,False,0.0480363215445885,0.01919448608547292,0.0032390293829465226,0.31818181818181823,0.8846153846153846,155,0.1912980389252289,0.002237136465324385,True,0.06,test,sort
MVI_20062,14,1,523.4952477273823,115.47044240637076,508.11705937279015,89.42641137835203,538.8734360819744,141.5144734343895,0.8617,False,0.0402257366096455,0.016070275405083892,0.003372933389673299,0.31818181818181823,0.8846153846153846,155,0.1892633473050891,0.0033557046979865775,True,0.08,test,sort
MVI_20062,15,1,522.4283177430625,114.97072909927502,507.2357404105227,89.32681508217478,537.6208950756024,140.61464311637528,0.8675,False,0.0267409498412812,0.010676400913557123,0.003197303873450051,0.31818181818181823,0.8846153846153846,155,0.18830008163120437,0.00447427293064877,True,0.1,test,sort
MVI_20062,16,1,521.2481149091136,114.34028693992256,506.2950176226168,89.02370214451659,536.2012121956105,139.65687173532854,0.8551,False,0.0303697408230034,0.012127906484065141,0.0032524739340814793,0.31818181818181823,0.8846153846153846,155,0.1871892132369239,0.005592841163310963,True,0.12,test,sort
MVI_20062,17,1,520.271737109752,114.09359183218136,505.4233600253412,89.1455165580388,535.1201141941629,139.0416671063239,0.8593,False,0.0228575476456853,0.009123051616829275,0.003150159214261583,0.31818181818181823,0.8846153846153846,155,0.1861886996122561,0.006711409395973155,True,0.14,test,sort
MVI_20062,18,1,519.6255381173161,112.93431485563342,505.0957444983314,88.01289269267139,534.1553317363007,137.85573701859545,0.8577,False,0.0301241408027124,0.012029667208404236,0.0028101452875092135,0.31818181818181823,0.8846153846153846,155,0.18555614703958961,0.007829977628635349,True,0.16,test,sort
MVI_20062,19,1,518.033323338109,111.61313034115904,503.2021093091582,86.6139413091114,532.8645373670598,136.6123193732067,0.8626,False,0.0469602076119724,0.01876404372173219,0.0029379808628140053,0.31818181818181823,0.8846153846153846,155,0.18431348894250393,0.00894854586129754,True,0.18,test,sort
MVI_20062,20,1,516.7739636423532,110.76303521614612,501.7842656612353,86.0128111208019,531.7636616234712,135.51325931149032,0.8804,False,0.0344867859487929,0.013774712256074725,0.0030850144478837536,0.31818181818181823,0.8846153846153846,155,0.18399740362468103,0.010067114093959733,True,0.2,test,sort
