seq_id,frame_idx,track_id,cx,cy,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf,is_interpolated,velocity_norm,vel_px_sec,vel_px_sec_smooth,vehicle_count,roi_occupancy,track_length_real,inter_vehicle_dist_norm,dwell_time_sec,proximity_flag,proximity_count_rolling,split,tracker
MVI_20063,11,1,383.8290525167647,162.08195773741608,361.7204395266127,133.18668899060805,405.9376655069168,190.97722648422413,0.9096,False,0.0148694159642419,0.3717353991060487,0.3717353991060487,3,0.25,123,0.13100652328065077,0.0,True,1.0,test,sort
MVI_20063,12,1,384.2893907631942,162.11165236244796,362.0970872888225,133.14866076632805,406.481694237566,191.07464395856783,0.913,False,0.0104701414723657,0.2617535368091444,0.3167444679575966,3,0.25,123,0.1312134466839618,0.04,True,2.0,test,sort
MVI_20063,13,1,384.8015561334931,162.63800700840386,362.62659964017473,133.80080901768042,406.9765126268114,191.47520499912733,0.9377,False,0.0166691791481099,0.4167294787027488,0.3500728048726473,3,0.25,123,0.13111735851827405,0.08,True,3.0,test,sort
MVI_20063,14,1,385.2461359807736,163.39426381040505,363.10835363241387,134.88178407493794,407.3839183291332,191.9067435458722,0.9387,False,0.0199112924038013,0.4977823100950342,0.3870001811782441,3,0.25,123,0.13118976793685821,0.12,True,4.0,test,sort
MVI_20063,15,1,386.0463351427484,163.36902850158435,364.0800534117783,134.57774587551933,408.01261687371857,192.1603111276493,0.9277,False,0.0181713734447664,0.4542843361191607,0.4004570121664274,3,0.25,123,0.1310137534200686,0.16,True,5.0,test,sort
MVI_20063,16,1,386.77657284309214,163.60547125155406,364.8999097680006,134.71213822232622,408.6532359181837,192.4988042807819,0.9274,False,0.0174215818892923,0.435539547232308,0.4132178417916792,3,0.25,123,0.1310799262718985,0.2,True,6.0,test,sort
MVI_20063,17,1,387.4880514525943,164.83833872721164,365.6086802252753,136.1627636988757,409.3674226799132,193.5139137555476,0.9253,False,0.0323080768927159,0.8077019223178997,0.5224075188934303,3,0.25,123,0.13110118318432626,0.24,True,7.0,test,sort
MVI_20063,18,1,388.2806648604634,165.91185022769037,366.4324304621491,137.3402120124281,410.1288992587777,194.4834884429526,0.9108,False,0.0302875866643102,0.757189666607756,0.5904995564744318,3,0.25,123,0.13130684020303762,0.28,True,8.0,test,sort
MVI_20063,19,1,388.7793992490371,166.67384265377666,366.8992291628202,137.8858836870236,410.659569335254,195.4618016205297,0.9041,False,0.0206703372480069,0.5167584312001725,0.5942947806954594,3,0.25,123,0.1318461433380993,0.32,True,9.0,test,sort
MVI_20063,20,1,389.1502880033341,168.3754275513522,367.1654564316591,139.71707324668063,411.135119575009,197.0337818560237,0.8866,False,0.0395281425309863,0.9882035632746587,0.701078626126559,3,0.25,123,0.13256430433808483,0.36,True,10.0,test,sort
MVI_20063,21,1,389.695627178649,169.92306541976384,367.8804829274574,141.1091212113573,411.5107714298406,198.7370096281704,0.9057,False,0.0372441388655979,0.9311034716399498,0.8001914110080873,3,0.25,123,0.1327624172759728,0.4,True,11.0,test,sort
MVI_20063,22,1,390.2001749638462,170.71219820893032,368.406065574265,141.59146961265515,411.9942843534274,199.83292680520543,0.8991,False,0.0212592349466905,0.5314808736672648,0.7449472012779604,3,0.25,123,0.1337149153636587,0.44,True,12.0,test,sort
MVI_20063,23,1,390.6933202386251,171.42866044914206,368.7943835641722,141.87171914895612,412.5922569130781,200.985601749328,0.9118,False,0.0197415505533972,0.4935387638349306,0.6922170207233953,3,0.25,123,0.13452081321518877,0.48,True,13.0,test,sort
MVI_20063,24,1,391.196806217086,172.84338397575726,369.2488479124855,143.0569585991363,413.14476452168645,202.62980935237823,0.8927,False,0.0340832797302688,0.8520819932567212,0.759281733134705,3,0.25,123,0.13494253291828034,0.52,True,14.0,test,sort
MVI_20063,25,1,391.9342398828404,173.994405611589,369.86624006953497,144.14700395688632,414.0022396961458,203.84180726629165,0.906,False,0.031026933979719,0.7756733494929762,0.7167756903783685,3,0.25,123,0.1356499961259546,0.56,True,15.0,test,sort
MVI_20063,26,1,392.8874059264233,174.58317153025536,370.65669407214887,144.3953192231464,415.1181177806978,204.7710238373643,0.9221,False,0.0254287624007177,0.6357190600179431,0.6576988080539672,3,0.25,123,0.1365502380530768,0.6,True,16.0,test,sort
MVI_20063,27,1,393.5615545908476,175.67378410471824,371.3621167079704,145.50044610854252,415.76099247372485,205.847122100894,0.925,False,0.0291013488031833,0.7275337200795833,0.6969093773364309,3,0.25,123,0.1376229123742091,0.64,True,17.0,test,sort
MVI_20063,28,1,394.0070634236527,176.71811902901305,371.6688678074301,146.2838347924309,416.3452590398753,207.15240326559524,0.9224,False,0.0257702953060725,0.6442573826518149,0.7270531010998077,3,0.25,123,0.1387338889113251,0.68,True,18.0,test,sort
MVI_20063,29,1,394.5286771664513,177.8741774473611,372.0336404797594,147.12060992185232,417.0237138531431,208.6277449728699,0.9209,False,0.0287866651059704,0.7196666276492603,0.7005700279783156,3,0.25,123,0.13996553899470152,0.72,True,19.0,test,sort
MVI_20063,30,1,394.944598572952,179.4123338701138,372.3820250303917,148.29082674799534,417.5071721155124,210.53384099223229,0.9141,False,0.0361657900461663,0.9041447511541596,0.7262643083105522,3,0.25,123,0.1398296314900901,0.76,True,20.0,test,sort
